Id,User Name,Personal URL,Profile Cover Image Status,Profile Verification Status,Profile Text Color,Profile Page Color,Profile Theme Color,Is Profile View Size Customized?,UTC Offset,Location,Location Public Visibility,User Language,Profile Creation Timestamp,User Time Zone,Num of Followers,Num of People Following,Num of Status Updates,Num of Direct Messages,Profile Category,Avg Daily Profile Visit Duration in seconds,Avg Daily Profile Clicks,Profile Image,Num of Profile Likes
E8CHD10LC9RG8O1Q,eMmo91Io6tFaY5m,https://blob/c/amef9qs.com,Set,Not verified,0084b4,ddeef6,,False,-36000.0,"Maracaibo, Venezuela",Disabled,es,Fri Aug 27 23:34:29 +0000 2010,Hawaii,4690,3039,4022,50,government,32.475,2.6327,E8CHD10LC9RG8O1Q.png,0
D7RTQ5095SQPFJ20,C7vefi7xSJM,,Set,Verified,0099b9,ddeef6,0099b9,False,-25200.0,"Los Angeles, CA",Enabled,en,Mon Apr 07 21:31:51 +0000 2008,Pacific Time (US & Canada),1267945,2235,3973,7071,unknown,21.359,6.8009,D7RTQ5095SQPFJ20.png,3877
MD8GPRP4JCFGD2ND,cEk3qP3k,https://blob/m_KtKxbfb.com,Set,Verified,d70b8c,ffffff,000000,False,-14400.0,United States/Canada,Enabled,en,Tue May 19 16:01:37 +0000 2009,Eastern Time (US & Canada),16020,3775,13093,292,unknown,22.0,1.6189,MD8GPRP4JCFGD2ND.png,275
NRPRIMDNKOCBAMDB,DfilrZTk9UsnGk8,,Set,Verified,0ea2cb,ddeef6,69993b,False,3600.0,"Dubai, United Arab Emirates",Enabled,en,Sun Apr 24 10:41:03 +0000 2011,London,561883,548,13197,889,celebrity,24.08,0.8579,NRPRIMDNKOCBAMDB.png,2035
68JOO1KCRTI8S2OB,xcXuohe,,Not set,Verified,dc1929,e8e8e8,c7c7c7,False,39600.0,Melbourne,Enabled,en,Fri Dec 11 23:56:54 +0000 2009,Melbourne,58203,18281,189961,621,celebrity,14.77,7.108,68JOO1KCRTI8S2OB.png,7199
CBDQKFEQSSL8A3S1,srgWonnmHC,,Set,Verified,0084b4,ddeef6,ffffff,False,-25200.0,,Enabled,en,Fri Sep 28 20:47:30 +0000 2012,Pacific Time (US & Canada),15561,72,571,100,unknown,20.471,1.9516,CBDQKFEQSSL8A3S1.png,14
HNNPNQ0462AMNO6G,OLXchNVtxF,https://blob/:i/Xn8yt96.com,,Verified,000000,c0dfec,000000,False,7200.0,"Parc des Princes, Paris",Enabled,fr,Wed May 06 12:14:30 +0000 2009,Paris,6299586,104,47839,5920, ,27.807,1.8621,HNNPNQ0462AMNO6G.png,187
M228OMJMCGTTLE4C,doRito1B7u8TG,,Set,Verified,e81c4f,efefef,131516,False,10800.0,Kenya,Enabled,en,Sat May 02 07:22:29 +0000 2009,Nairobi,213564,2618,388474,361,celebrity,16.178,3.1649,M228OMJMCGTTLE4C.png,52854
QT85POB1P4DP8DKQ,n93eF2moWYRe,https://blob/b_NgHc3r9.com,Set,Pending,4d9934,e4e6d6,000000,False,-18000.0,Galapagos,Enabled,en,Tue Jun 07 17:34:14 +0000 2011,Quito,856,1126,3411,45,unknown,22.607,7.752,QT85POB1P4DP8DKQ.png,453
1HPK54NPQ151C6GE,nK80_thcff5mgB_,https://blob/L4gj/_:tC.com,Not set,Not verified,,cccaca,000000,False,-36000.0,Barcelona,Enabled,es,Thu Jan 07 12:45:48 +0000 2010,Hawaii,25919,715,8569,394, ,29.472,3.5224,1HPK54NPQ151C6GE.png,21645
NBPTE1Q6JD2HOO20,PPJErht,,Set,Not verified,0099cc,ddeef6,fff04d,False,,San Migel Allende,Disabled,es,Tue Feb 21 21:40:46 +0000 2012,,7,55,1285,0,unknown,33.121,4.1888,NBPTE1Q6JD2HOO20.png,257
8Q6BKTKPASS2DKE1,hfwb,,Set,Verified,2fc2ef,252429,1a1b1f,False,39600.0,"Byron Bay, NSW, Australia",Enabled,en,Mon Apr 20 23:02:16 +0000 2009,Sydney,45983,750,4293,449,unknown,28.276,1.8378,8Q6BKTKPASS2DKE1.png,1800
QKN6PJJ2T45GCDMQ,LzKOa7Wx,,Not set,Verified,3b94d9,ddffcc,ffffff,False,7200.0,Lyon,enabled,en,Sat Apr 04 00:11:49 +0000 2009,Paris,586794,437,11087,600,celebrity,40.302,1.7823,QKN6PJJ2T45GCDMQ.png,756
0I99CMG1QE55HC2S,iKulXO64jteXa,https://blob/rtmo1ctxmq.com,Set,Verified,0084b4,ddeef6,c0deed,False,7200.0,France,enabled,fr,Wed Feb 24 10:24:51 +0000 2010,Paris,51838,430,21826,163,business,14.137,1.2505,0I99CMG1QE55HC2S.png,1938
E14QHADC3I015JLK,pIO5Fqrnr5t,https://blob/g421khtYJ.com,Set,Verified,1da1f2,ddeef6,c0deed,True,-25200.0,istanbul,Enabled,tr,Mon Jan 16 09:57:13 +0000 2012,Pacific Time (US & Canada),579097,3188,48092,1314, ,19.686,2.7966,E14QHADC3I015JLK.png,608
E3PHKQ1HTC37B6R9,NO2to0,https://blob/pjhktbs02k.com,Not set,Verified,0084b4,ddeef6,339cd1,False,10800.0,Saudi Arabia | السعودية,enabled,en,Sat May 17 01:52:43 +0000 2008,Riyadh,3551175,6,666108,2365,celebrity,29.039,4.5016,E3PHKQ1HTC37B6R9.png,392
TSBNJG8PB57A7EMR,6mMTEXz8EitN,,Set,Verified,93a644,ffffff,b2dfda,False,7200.0,Egypt,Enabled,en,Mon Apr 26 08:48:56 +0000 2010,Cairo,1480357,28,318370,746,celebrity,23.421,0.9517,TSBNJG8PB57A7EMR.png,1062
2BAG9QA0BQ4LTCD9,6OeD1HodHeK,https://blob/x:1fwyztuo.com,Set,Verified,0099cc,f6ffd1,fff04d,False,3600.0,London,Disabled,en,Fri Dec 04 19:57:57 +0000 2009,London,2379095,749,4818,3262,unknown,23.45,1.8381,2BAG9QA0BQ4LTCD9.png,4071
NCB0GTMJB9EEPM3Q,XbOweKCql,,Not set,Verified,bf0000,000000,000000,False,32400.0,"Tokyo, Japan",Disabled,ja,Wed Apr 07 23:56:08 +0000 2010,Tokyo,1153441,53048,17074,4782,government,32.265,3.1582,NCB0GTMJB9EEPM3Q.png,10261
B9OP0LS42NPT85M0,YxKQJvGpuCfsqD6,,Not set,Verified,0084b4,ddeef6,c0deed,False,-14400.0,,Enabled,en,Fri Feb 22 20:40:50 +0000 2013,Eastern Time (US & Canada),87152,299,13677,513,celebrity,9.748,5.1722,B9OP0LS42NPT85M0.png,2464
TT14BQPQ9C051M3A,VUL5x5YcL,https://blob/v1e/.4Fvmt.com,Set,Verified,3975ad,dedacb,184266,False,-14400.0,"Washington, DC",Disabled,en,Tue Oct 23 15:02:45 +0000 2007,Eastern Time (US & Canada),4991111,439,53911,20623,celebrity,10.527,4.0713,TT14BQPQ9C051M3A.png,30
G5TOP9BT0E8HK174,HooejcpoTve,,Not set,Not verified,fab81e,000000,000000,False,-18000.0,México,disabled,es,Tue Feb 26 20:51:01 +0000 2013,Central Time (US & Canada),32352,61,16998,47,business,9.286,2.2908,G5TOP9BT0E8HK174.png,3789
90NRTHJM4NJTJE31,JiZSHxGeRO,,Set,Pending,699db5,a975a6,1e0202,False,7200.0,Bordeaux,Enabled,fr,Fri Jun 18 17:17:08 +0000 2010,Paris,2645,180,36525,45,business,20.951,6.3187,90NRTHJM4NJTJE31.png,18627
5SDEPL0PMJRNDM3G,CefWa6pyctEe7hA,https://blob/01sphn/kq.com,Not set,Verified,f4811e,ddeef6,dcd4c7,False,-25200.0,,Disabled,en,Sun Nov 13 03:49:04 +0000 2011,Pacific Time (US & Canada),192602,14,10035,270,unknown,8.724,3.4216,5SDEPL0PMJRNDM3G.png,104
S9T6MK2E93Q2TC0C,pEHF4WD,https://blob/kxrzA6r5_.com,Set,Verified,0084b4,ddffcc,9ae4e8,False,-14400.0,"Washington, DC",Disabled,en,Wed Mar 18 16:13:51 +0000 2009,Eastern Time (US & Canada),1249817,380,12319,10046,government,37.949,0.7917,S9T6MK2E93Q2TC0C.png,116
MOSKPA992J34R153,mv5tILEUVh9I4,,Set,Verified,336699,ffffff,133e6c,False,-14400.0,"Alexandria, VA",enabled,en,Wed Jul 23 17:46:55 +0000 2008,Eastern Time (US & Canada),726984,4903,34445,7769,government,23.895,1.1994,MOSKPA992J34R153.png,2477
J0A8CS6QT8I6Q72K,OTrgiGliDT4fka,https://blob/CgCiIpxtby.com,Set,Verified,0e1213,25617e,c0deed,False,-7200.0,,disabled,en,Thu Feb 04 13:58:51 +0000 2010,Greenland,88661,677,10054,533,government,8.4,3.4821,J0A8CS6QT8I6Q72K.png,217
T2E55333CN4O9PC2,pnn0r,,Set,Not verified,e63c2f,d1d4d3,ffffff,False,-25200.0,"Seattle, WA",Enabled,en,Mon Aug 22 19:16:14 +0000 2011,Pacific Time (US & Canada),19201,2004,2920,71,business,11.66,6.1972,T2E55333CN4O9PC2.png,736
H4KLQ0HE8IRN6RE2,DUE,,Set,Verified,009999,efefef,131516,False,-10800.0,São Paulo,Disabled,pt,Fri Dec 12 23:26:18 +0000 2008,Brasilia,1364136,14,3415,1800,unknown,32.823,7.1516,H4KLQ0HE8IRN6RE2.png,536
I24P409PN1HDDG2F,n1fQD7,,Set,Verified,0084b4,ddffcc,9ae4e8,False,32400.0,,Disabled,ja,Tue Apr 13 01:01:12 +0000 2010,Tokyo,2881139,8592,3717357,7612,celebrity,25.546,7.152,I24P409PN1HDDG2F.png,4321
EJNL4Q2B7M2BLMQ8,3H8OiJ,https://blob/./vs3/lwp7.com,Not set,Verified,dd2e44,000000,000000,False,3600.0,"Beds, Herts and Bucks",??,en,Wed Oct 06 16:31:52 +0000 2010,London,84686,239,32271,467,business,24.727,0.9867,EJNL4Q2B7M2BLMQ8.png,0
7E7TC8R8246LGIG4,bc9vQAaUANJ,,Set,Not verified,e81c4f,ddffcc,b5aab4,False,-14400.0,United States,Enabled,en,Tue Jun 09 19:36:04 +0000 2009,Eastern Time (US & Canada),4574,1551,3222,45,government,21.981,0.8424,7E7TC8R8246LGIG4.png,2627
QF1SSBE1MFM0FNJA,gCl2DqHrnQ3,,Set,Verified,064869,efefef,131516,False,-18000.0,"Minneapolis, MN",enabled,en,Fri Apr 18 21:21:24 +0000 2008,Central Time (US & Canada),180191,331,23348,1488,celebrity,34.087,4.8274,QF1SSBE1MFM0FNJA.png,21421
G21RHD8S899770N6,6H9nRRTk0bO,https://blob/7c:9vrt9c.com,Set,Not verified,5a096e,efefef,131516,False,-14400.0,High Point NC,Enabled,en,Wed Apr 22 14:08:18 +0000 2009,Eastern Time (US & Canada),5442,359,6032,59,unknown,16.067,3.5628,G21RHD8S899770N6.png,49
4IMD0EG0BK8PGOQ6,idiahisG1o9r,https://blob/c1n2dtD4Dm.com,Set,Pending,ccc47d,2b0b18,000000,False,-18000.0,"Chicago, IL",Disabled,en,Fri Jan 07 15:21:53 +0000 2011,Central Time (US & Canada),10586,9597,16729,238,business,18.637,0.8621,4IMD0EG0BK8PGOQ6.png,2179
BRBPK9SPP0674IFF,oPA6,https://blob/w5h2hodnj.com,Not set,Verified,a92352,ffffff,fcfcfc,False,-14400.0,"Englewood Cliffs, NJ",disabled,en,Fri Nov 05 20:55:37 +0000 2010,Eastern Time (US & Canada),312240,8796,62483,1448,business,34.874,3.9874,BRBPK9SPP0674IFF.png,15951
K9S3FP7FJ0D5P74C,jPDmTsn7AwFxoof,,Set,Not verified,ff3300,a0c5c7,09092e,False,-25200.0,"Spokane, WA",Enabled,en,Fri May 21 18:55:42 +0000 2010,Pacific Time (US & Canada),1786,1473,3585,48,unknown,15.045,1.5187,K9S3FP7FJ0D5P74C.png,1765
G29T75G93LIJ6R9D,5Rxq,,Not set,Not verified,12cc4d,dfe0e3,ffffff,False,-18000.0,"Lyons, Nebraska",Enabled,en,Tue Oct 21 20:46:26 +0000 2008,Central Time (US & Canada),4777,3224,9084,229,unknown,18.734,1.8136,G29T75G93LIJ6R9D.png,6571
LED4TOQ5N96K1LC8,EgjeDkVdKN,,Set,Verified,bd0b0b,ebebeb,ffffff,False,-10800.0,"São Paulo, Brasil",Disabled,pt,Thu Oct 15 12:51:51 +0000 2009,Brasilia,69078,422,2204,802,unknown,26.296,1.5529,LED4TOQ5N96K1LC8.png,1410
ENAK7BAAPJ2N7KJI,yBhmRSdwyQ9,https://blob/iz_9eO/d6t.com,Set,Verified,255386,efefef,ffffff,False,-21600.0,México,Disabled,es,Tue Jan 15 10:32:38 +0000 2013,Mexico City,780880,552,2898,1007,government,28.521,1.5234,ENAK7BAAPJ2N7KJI.png,889
05HQPNCHRR76R59Q,31noQ9_7hf,https://blob/gtpi33b85.com,Set,Verified,f25e0e,ededed,050505,False,7200.0,Camp de Mestalla,Enabled,es,Thu Jan 28 16:58:09 +0000 2010,Madrid,1109793,118,75368,4415,government,35.415,4.5746,05HQPNCHRR76R59Q.png,194
JSE5LRIH8M89HQAE,XEn8voGuO,,Set,Not verified,4a913c,c5ced6,022330,False,10800.0,Palestine,Disabled,en,Wed Jan 19 06:29:22 +0000 2011,Jerusalem,383992,9,3988,110,unknown,18.66,0.9937,JSE5LRIH8M89HQAE.png,2165
2QO0M6BBS0S74THR,v8N9wYeuXdp,,Set,Verified,4a913c,ddeef6,3b94d9,False,,"Uttara, Dhaka.",Disabled,en,Sun Apr 22 20:03:38 +0000 2012,,935851,83,1569,213,unknown,38.91,2.777,2QO0M6BBS0S74THR.png,10
C4QIPH7RR2SMRTHJ,NaIvsKJvNRRTRrI,https://blob/hxz438/:p.com,Set,Verified,766867,ffffff,000000,False,32400.0,,??,ja,Fri Feb 25 06:31:11 +0000 2011,Tokyo,1291449,9,7630,2713,unknown,14.373,0.8434,C4QIPH7RR2SMRTHJ.png,5
STE8HJGDEKJO16SR,B0WZy0Iuk_eTOC,https://blob/Wz/WpWs/j.com,Set,Not verified,009999,efefef,131516,False,,"Taft Ave, Manila, Philippines",disabled,en,Tue Apr 24 06:52:48 +0000 2012,,203,408,145,4,unknown,24.291,0.1597,STE8HJGDEKJO16SR.png,0
4E0N19HQ1HOBNTPM,o3eiYEexK,,Set,Verified,0084b4,ddeef6,c0deed,False,7200.0,St. Pauli,Enabled,de,Sun Jan 13 16:14:26 +0000 2013,Amsterdam,206088,154,31904,798,government,23.705,9.4407,4E0N19HQ1HOBNTPM.png,1739
J5QECAE9QFIMDSCE,VO8Q8im,,Set,Verified,1da1f2,ddeef6,c0deed,True,,"Udine, Friuli-Venezia Giulia",Enabled,es,Sat Aug 17 21:02:09 +0000 2013,,1222843,285,108,1097,unknown,26.264,3.0656,J5QECAE9QFIMDSCE.png,284
17E8N3T9KFD6C233,YtWoE2a7DafR,,Not set,Verified,86aeeb,ffffff,00718c,False,-18000.0,"Eden Prairie, Minnesota",Enabled,en,Mon Apr 13 18:11:09 +0000 2009,Central Time (US & Canada),25904,1123,11598,341,government,29.856,3.3255,17E8N3T9KFD6C233.png,5287
5NF1519N8O7LR4K5,pEhC78t,https://blob/joo34x4cu.com,Set,Pending,990000,f3f3f3,ebebeb,False,-18000.0,"Dallas, Texas, USA",Enabled,en,Tue Sep 20 17:37:45 +0000 2011,Central Time (US & Canada),1117,2355,2237,20,government,7.116,2.0137,5NF1519N8O7LR4K5.png,378
HA4FP303E5H72O9D,jnrgeah,,Set,Verified,c55628,bdcdd9,dedede,False,-14400.0,"Nicholasville, Kentucky",Enabled,en,Mon Apr 27 13:35:56 +0000 2009,Eastern Time (US & Canada),12680,843,7353,269,unknown,13.303,4.9345,HA4FP303E5H72O9D.png,1916
Q62O6CRNOIS266P2,iIAVUSyJNfUKQ,https://blob/8w3//jDvgc.com,Set,Verified,0084b4,c0dfec,022330,False,-25200.0,Twitter HQ,Disabled,en,Wed Dec 09 21:00:57 +0000 2009,Pacific Time (US & Canada),3363166,130,713,7899,unknown,32.047,3.6015,Q62O6CRNOIS266P2.png,250
8GAG51H57IKBQ4IK,JOrjb99FwiSV,https://blob/afqcL2bh2.com,Set,Not verified,0bd0de,e2fcf8,fcfcf9,False,-10800.0,Argentina,Disabled,es,Sun Mar 06 13:37:16 +0000 2011,Buenos Aires,16805,13319,4499,207,unknown,13.939,2.849,8GAG51H57IKBQ4IK.png,176
Q8L90K1CMBHDK0I3,PXtsz7V8JTT6A4,,Set,Verified,0084b4,ddeef6,000000,False,-25200.0,,Disabled,en,Fri May 31 06:44:38 +0000 2013,Pacific Time (US & Canada),73685,21,4104,87,unknown,33.002,2.1001,Q8L90K1CMBHDK0I3.png,1936
PN34HPB7DDOOR61F,4rKZozeaYR0GaLK,,Set,Verified,f5700a,efefef,131516,False,-14400.0,"Caracas,Venezuela.",Disabled,es,Fri Aug 27 19:13:22 +0000 2010,Caracas,3188746,924,35510,1525,business,28.762,3.9187,PN34HPB7DDOOR61F.png,19106
H908AOI6SP8M8P22,vYLrvSK,https://blob/t_vo.efQsj.com,Set,Not verified,1da1f2,,c0deed,True,14400.0,,Enabled,en,Wed Jul 13 13:14:41 +0000 2011,Muscat,72956,1260,8602,102,unknown,38.816,1.1641,H908AOI6SP8M8P22.png,1497
PE37PHHG4E1LBBR7,gEjCei048,https://blob/ri_x:ckkRk.com,Not set,Verified,ff0000,95e8ec,000000,False,-18000.0,In my pink bubble,Enabled,en,Thu Apr 02 23:02:18 +0000 2009,Quito,1714244,5410,78816,2647,business,39.081,1.1647,PE37PHHG4E1LBBR7.png,535
K8SHRS0G9L3QIDPR,qczMvmr9aE9bkOP,https://blob/c_6sothrxn.com,Set,Verified,fa743e,efefef,131516,False,3600.0,,Enabled,en,Mon Feb 07 13:38:19 +0000 2011,London,1393027,762,18860,526,business,18.444,8.1116,K8SHRS0G9L3QIDPR.png,13248
CCONO4R9SPLI4MID,5ZWpfJczptq,,Set,Verified,ff0000,ddffcc,000000,False,-14400.0,"Indianapolis, IN",Enabled,en,Tue Sep 30 04:03:30 +0000 2008,Eastern Time (US & Canada),40357,2020,11344,499,business,22.498,3.5641,CCONO4R9SPLI4MID.png,5874
7B5H3K1K01CM6484,MuG9vAv,,Set,Verified,c9191d,efefef,af0000,False,-25200.0,"San Bruno, CA",Enabled,en,Tue Nov 13 21:43:46 +0000 2007,Pacific Time (US & Canada),71467227,1029,22159,82833,business,27.809,7.1909,7B5H3K1K01CM6484.png,2000
EQS5IMFO6B7AFGDR,cAqq4,,Set,Verified,033b4d,ddeef6,000000,False,,,Disabled,en,Thu Apr 04 23:13:12 +0000 2013,,17987,1304,5952,65,celebrity,17.452,4.0802,EQS5IMFO6B7AFGDR.png,3099
9J74GQFN618ROIJS,g64CGhh,,Set,Verified,0084b4,ddeef6,c0deed,False,,Egypt,Enabled,en,Sat Jul 03 14:04:56 +0000 2010,,3584339,633,26039,1674,celebrity,21.593,2.0041,9J74GQFN618ROIJS.png,967
475ID91A8P8QFN3L,l9dJ664,https://blob/_liutuu/43.com,Not set,Verified,000000,ffffff,ffffff,False,14400.0,United Arab Emirates,??,en,Sun Mar 29 05:56:51 +0000 2009,Muscat,37660,507,16534,162,business,31.684,5.6252,475ID91A8P8QFN3L.png,1439
OFB8HFHF68LIEGIE,4rugae4CZ,,Set,Not verified,43baaa,daecf4,c6e2ee,False,-25200.0,,Enabled,en,Tue Feb 03 23:10:05 +0000 2009,Pacific Time (US & Canada),11307,609,5898,210,unknown,26.3,1.0796,OFB8HFHF68LIEGIE.png,10115
29AT0PT905MIDDPR,gR81OMdM4,,Set,Verified,2fc2ef,252429,1a1b1f,False,10800.0,South Africa,Enabled,en,Tue Feb 07 13:32:14 +0000 2012,Athens,1003756,434,25793,1001,government,25.187,6.9246,29AT0PT905MIDDPR.png,2636
ND4S13G4OLH4QHN0,CGQNoQYlrCGiHaU,https://blob/a6fRsnov67.com,Not set,Verified,ff0040,efefef,131516,False,-21600.0,Mexico City,Enabled,es,Fri Jan 15 00:03:50 +0000 2010,Mexico City,2146258,196,4590,2483,business,25.647,3.8337,ND4S13G4OLH4QHN0.png,3795
M6611S1NB4O16F6Q,wK7_QgZbXCl,,Not set,Not verified,d91811,f3f3f3,,False,19800.0,,Disabled,en,Wed May 11 03:39:32 +0000 2011,New Delhi,3637935,142,53278,5243,celebrity,31.634,3.3131,M6611S1NB4O16F6Q.png,1616
E1C3EJTKF6HM5KGQ,H2GHAiTR,,Set,Verified,009999,,131516,False,-7200.0,,enabled,en,Thu Jul 23 08:18:19 +0000 2009,Greenland,1136323,5126,17414,1485,celebrity,28.24,6.9965,E1C3EJTKF6HM5KGQ.png,5675
E4BM78AH0ORTBDLT,bo2FAdiVa,https://blob/800cecfa/.com,Set,Not verified,ed1c24,f5a70c,,False,-7200.0,Algérie,Disabled,fr,Fri Aug 06 10:39:47 +0000 2010,Greenland,938626,57,2014,127,unknown,40.598,2.794,E4BM78AH0ORTBDLT.png,75
MJICPSCISCG3B161,ED84rceyrRfeL8,,Set,Verified,1da1f2,ddeef6,c0deed,True,-25200.0,,Disabled,en,Tue Oct 13 01:24:04 +0000 2015,Pacific Time (US & Canada),7687,33,3050,33,unknown,11.56,3.4269,MJICPSCISCG3B161.png,790
QTPBM383M50N2HMO,IH2geLNL,,Set,Pending,038543,f6f6f6,fffdfc,False,-18000.0,"145 6th avenue, New York, NY",Disabled,en,Thu Apr 30 20:14:48 +0000 2009,Quito,7059,5941,1842,216,unknown,20.894,0.4062,QTPBM383M50N2HMO.png,1514
R08T2JO4E828F5SM,iwrYsTCrIjvv,https://blob/p.cr/4t0q.com,Set,Pending,0084b4,ddeef6,c0deed,False,7200.0,Worldwide,Disabled,en-gb,Wed Jun 25 09:07:25 +0000 2014,Ljubljana,1643,88,915,7,unknown,10.044,3.7153,R08T2JO4E828F5SM.png,21
59CB8G365M33SQ8N,EBhk_SWI,,Set,Verified,1c2a42,bdb586,1c2a42,False,-14400.0,"Pittsburgh, PA",Enabled,en,Thu May 14 16:44:08 +0000 2009,Eastern Time (US & Canada),5371,908,10913,94,business,7.908,1.0781,59CB8G365M33SQ8N.png,2524
5D4NB617DQF5JOEL,EFi7QFRpt0eIlt,,Set,Verified,1da1f2,ddeef6,c0deed,True,,STL✈️Dallas,Enabled,en,Tue Mar 13 00:13:39 +0000 2012,,2007961,1800,11575,1526,government,33.823,1.3171,5D4NB617DQF5JOEL.png,3070
Q71QAHMQL4196JQT,yqizQXFuhf,,Set,Verified,,ddeef6,c0deed,True,,,Enabled,en,Sun Aug 21 22:19:43 +0000 2011,,1593810,343,5101,2999,business,22.942,12.23,Q71QAHMQL4196JQT.png,2191
CAB82IRR758KAH9N,SFO8D593569lXq,,Not set,Pending,19cf86,000000,000000,False,-25200.0,"Los Angeles, CA",Disabled,en,Sat Oct 22 06:01:25 +0000 2016,Pacific Time (US & Canada),495,317,763,9, ,36.143,1.3167,CAB82IRR758KAH9N.png,1614
7IKKIIOIJ36C005E,iK8svQ9AzzvP,https://blob/3m:tk.d7sI.com,Set,Not verified,0084b4,dae6f5,c0deed,False,10800.0,,Enabled,ru,Mon Jan 18 12:02:45 +0000 2010,Moscow,1631456,34,4144,5250,unknown,18.223,0.3605,7IKKIIOIJ36C005E.png,3
6I0IT31N9Q2CR48M,IIrG7TYUczYSnqj,,Not set,Verified,1d3b79,000000,000000,False,-25200.0,Lyon - Décines,Enabled,fr,Thu May 15 07:22:03 +0000 2014,Pacific Time (US & Canada),68334,2327,4138,160,unknown,10.888,1.8331,6I0IT31N9Q2CR48M.png,1273
SE23ANGA17RFDMO4,05dXPcJi4UE,,Set,Verified,b40b43,e5507e,ff6699,False,-10800.0,Argentina,Disabled,es,Thu Aug 26 01:25:26 +0000 2010,Buenos Aires,1168703,390,13110,1461,business,23.815,4.4773,SE23ANGA17RFDMO4.png,12523
OHC4E9T088T2T5I6,9iNRiAQu86pePRA,,Set,Pending,0084b4,c0dfec,022330,False,-14400.0,"Atlanta, GA",disabled,en,Wed Aug 05 23:14:53 +0000 2009,Eastern Time (US & Canada),14732,1394,10269,263,unknown,32.931,1.9672,OHC4E9T088T2T5I6.png,14435
3J2S43DT1E823K5J,FxTkliZ8L,https://blob/p5vxs3net/.com,Set,Verified,1b95e0,ddeef6,d1d1d1,False,25200.0,Indonesia,Enabled,en,Mon Feb 21 09:07:24 +0000 2011,Jakarta,1338983,202230,4384869,1087,celebrity,21.058,1.0662,3J2S43DT1E823K5J.png,563
BEMFKD89ON4872HT,uRPmaV_nerv0o,,Not set,Verified,3b94d9,000000,000000,False,-25200.0,Los Angeles,Enabled,en,Mon Mar 30 03:40:06 +0000 2009,Pacific Time (US & Canada),138503,527,30445,1435,government,9.919,2.4945,BEMFKD89ON4872HT.png,792
QHADSJBPD9JLTD30,MyEsZvs5rL,,Set,Pending,ffaf2e,50af7d,f5f2df,False,-18000.0,"New Orleans, LA",enabled,en,Thu May 21 22:03:41 +0000 2009,Central Time (US & Canada),10997,2490,112,328,unknown,29.991,6.0394,QHADSJBPD9JLTD30.png,1054
9AAGGLTMPA7OT2QC,h3gnCjpCT,https://blob/7591nGrgnA.com,Not set,Not verified,0084b4,000000,000000,False,3600.0,"Rugby, England",Disabled,en,Thu Jan 08 22:13:21 +0000 2015,London,416785,9,771,11,unknown,23.408,0.7041,9AAGGLTMPA7OT2QC.png,0
83RL40HHPCS3ROP7,iDHaeoz7_yV4,,Set,Not verified,62058a,efefef,131516,False,-14400.0,Perú,Enabled,es,Tue Jul 31 01:01:24 +0000 2012,Eastern Time (US & Canada),29737,467,58304,35,celebrity,35.266,3.4522,83RL40HHPCS3ROP7.png,18173
5MDNKN9CIHOBE071,UFNNcwlsYXc,https://blob/9ty:jaimvh.com,Set,Verified,0084b4,ddffcc,9ae4e8,False,-14400.0,Everywhere,Enabled,en,Mon Oct 27 19:14:53 +0000 2008,Eastern Time (US & Canada),2183017,1636,34717,23964,business,24.174,1.2782,5MDNKN9CIHOBE071.png,53
OMLLH2MEE7OOFAES,0_fRdZMmeUH,https://blob/oc3ckjdory.com,Set,Verified,1da1f2,ddeef6,c0deed,True,-25200.0,#ACL2018,enabled,en,Fri Apr 11 08:12:28 +0000 2014,Pacific Time (US & Canada),124863,60,6175,306,unknown,10.806,2.6327,OMLLH2MEE7OOFAES.png,10
AO6MFHHKOTNGBG1R,iOx8XCse8_Qs,https://blob/n/th8htlp.com,Not set,Not verified,3b94d9,ddffcc,3b94d9,False,,,??,es,Mon Apr 15 18:02:23 +0000 2013,,3376,806,3797,17,unknown,30.422,1.3862,AO6MFHHKOTNGBG1R.png,868
HHG174PK7QECSQKH,rU271GrLuCrdaXP,,Set,Verified,009999,efefef,131516,False,-14400.0,United States,enabled,en,Thu Mar 27 15:23:19 +0000 2014,Eastern Time (US & Canada),32205,374,854,131, ,18.042,3.2524,HHG174PK7QECSQKH.png,7334
CE5FK1QHRA653E2L,ZMct8aealfrij,https://blob/xej8o/5k9w.com,Not set,Verified,f58ea8,000000,000000,False,,Los Angeles ,Disabled,en,Tue Jun 11 20:54:49 +0000 2013,,48604,41,1236,81,business,12.092,4.0029,CE5FK1QHRA653E2L.png,599
A1AD0A7TIOR2EHGO,saNlSYBoCUrBvE,https://blob//zru_uyry9.com,Set,Verified,1a5100,ddeef6,c0deed,False,-10800.0,São Paulo / Brazil,Enabled,pt,Mon Jan 18 18:50:33 +0000 2010,Brasilia,337400,2050,316062,783,business,29.151,4.2573,A1AD0A7TIOR2EHGO.png,3620
43KK2HDMRD5FL0FC,aDRFt6I,https://blob/ct/L3dyk3.com,Set,Not verified,ef5091,ddeef6,94cfd5,False,-25200.0,"Hollywood, Los Angeles, CA",Enabled,en,Wed Mar 31 05:05:41 +0000 2010,Pacific Time (US & Canada),6700,2186,15966,236,government,17.486,6.0419,43KK2HDMRD5FL0FC.png,4725
